asn,ipv4,ipv6,ix_id,country,prefixes,pdb_id
49052,"['86.104.125.52', '86.104.125.84']",[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
60602,['86.104.125.54'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
47427,['86.104.125.57'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
39861,['86.104.125.58'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
48453,"['86.104.125.195', '86.104.125.60']",[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
20722,"['86.104.125.61', '86.104.125.73']",[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
42,['86.104.125.62'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
43376,['86.104.125.63'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
34085,['86.104.125.64'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
35267,['86.104.125.66'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
41984,['86.104.125.68'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
6663,['86.104.125.70'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
48141,['86.104.125.71'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
12310,['86.104.125.76'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
212221,"['86.104.125.78', '86.104.125.190']",[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
62445,"['86.104.125.153', '86.104.125.83']",[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
59900,['86.104.125.86'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
34450,['86.104.125.87'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
41496,['86.104.125.88'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
57976,['86.104.125.89'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
9050,['86.104.125.90'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
39279,['86.104.125.91'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
50886,['86.104.125.92'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
35002,['86.104.125.100'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
31017,['86.104.125.101'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
48948,['86.104.125.104'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
35505,['86.104.125.113'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
49909,['86.104.125.114'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
39391,['86.104.125.117'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
15471,['86.104.125.120'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
211826,['86.104.125.127'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
8953,['86.104.125.128'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
205275,['86.104.125.131'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
35348,['86.104.125.133'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
34847,['86.104.125.134'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
57136,['86.104.125.135'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
5483,['86.104.125.136'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
34723,['86.104.125.137'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
54994,['86.104.125.139'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
28727,['86.104.125.142'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
21368,['86.104.125.143'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
3233,['86.104.125.145'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
31042,['86.104.125.147'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
12842,['86.104.125.148'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
50515,['86.104.125.149'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
25152,['86.104.125.150'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
39777,['86.104.125.152'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
49206,['86.104.125.157'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
44901,['86.104.125.158'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
41953,['86.104.125.166'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
13150,['86.104.125.167'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
49852,['86.104.125.168'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
51799,['86.104.125.169'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
203574,['86.104.125.170'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
50357,['86.104.125.172'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
39464,['86.104.125.175'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
62350,['86.104.125.181'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
58022,['86.104.125.183'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
56951,['86.104.125.186'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
42405,['86.104.125.187'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
12684,['86.104.125.189'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
197000,['86.104.125.193'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
14537,['86.104.125.194'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
21245,['86.104.125.196'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
50604,['86.104.125.198'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
205488,['86.104.125.200'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
204384,['86.104.125.201'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
57344,['86.104.125.202'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
42473,['86.104.125.203'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
112,['86.104.125.215'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
41494,['86.104.125.240'],[],378,RO,"{'ipv4': ['86.104.125.0/24'], 'ipv6': ['2001:7f8:64::/48']}",
47950,['185.1.128.1'],['2001:7f8:d3::1'],991,RO,"{'ipv4': ['185.1.128.0/24'], 'ipv6': ['2a0d:f407::/64', '2001:7f8:d3::/64']}",2501.0
44024,['185.1.128.6'],['2001:7f8:d3::6'],991,RO,"{'ipv4': ['185.1.128.0/24'], 'ipv6': ['2a0d:f407::/64', '2001:7f8:d3::/64']}",2501.0
39126,['185.1.128.251'],['2001:7f8:d3::251'],991,RO,"{'ipv4': ['185.1.128.0/24'], 'ipv6': ['2a0d:f407::/64', '2001:7f8:d3::/64']}",2501.0
205148,['185.1.128.12'],['2001:7f8:d3::12'],991,RO,"{'ipv4': ['185.1.128.0/24'], 'ipv6': ['2a0d:f407::/64', '2001:7f8:d3::/64']}",2501.0
206001,['185.1.128.250'],['2001:7f8:d3::250'],991,RO,"{'ipv4': ['185.1.128.0/24'], 'ipv6': ['2a0d:f407::/64', '2001:7f8:d3::/64']}",2501.0
112,['185.1.128.5'],['2001:7f8:d3::5'],991,RO,"{'ipv4': ['185.1.128.0/24'], 'ipv6': ['2a0d:f407::/64', '2001:7f8:d3::/64']}",2501.0
209334,['185.1.128.8'],['2001:7f8:d3::8'],991,RO,"{'ipv4': ['185.1.128.0/24'], 'ipv6': ['2a0d:f407::/64', '2001:7f8:d3::/64']}",2501.0
51999,"['185.1.176.45', '185.1.251.45']","['2001:7f8:132::cb1f:1', '2001:7f8:f9::cb1f:1']",1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
48413,"['185.1.176.100', '185.1.251.100']","['2001:7f8:f9::bd1d:1', '2001:7f8:132::bd1d:1']",1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
49780,"['185.1.251.102', '185.1.176.102']","['2001:7f8:f9::c274:1', '2001:7f8:132::c274:1']",1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
112,"['185.1.251.112', '185.1.176.112']","['2001:7f8:132::70:1', '2001:7f8:f9::70:1']",1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
59417,"['185.1.251.103', '185.1.176.103']","['2001:7f8:f9::e819:1', '2001:7f8:132::e819:1']",1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
137490,"['185.1.251.101', '185.1.176.101']","['2001:7f8:f9::2:1912:1', '2001:7f8:132::2:1912:1']",1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
212528,"['185.1.251.135', '185.1.176.135']","['2001:7f8:f9::3:3e30:1', '2001:7f8:132::3:3e30:1']",1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
212577,"['185.1.176.210', '185.1.251.210']","['2001:7f8:132::3:3e61:1', '2001:7f8:f9::3:3e61:1']",1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
57957,['185.1.251.105'],['2001:7f8:132::e265:1'],1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
60449,['185.1.251.1'],['2001:7f8:132::a971:1'],1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
39533,['185.1.176.180'],['2001:7f8:f9::9a6d:1'],1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
210930,['185.1.176.104'],['2001:7f8:f9::3:37f2:1'],1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
212623,['185.1.176.209'],['2001:7f8:f9::3:3e8f:1'],1091,RO,"{'ipv4': ['185.1.251.0/24', '185.1.176.0/24'], 'ipv6': ['2001:7f8:132::/64', '2001:7f8:f9::/64']}",2804.0
6718,['185.1.150.3'],['2001:7f8:e4::6718'],1090,RO,"{'ipv4': ['185.1.150.0/24'], 'ipv6': ['2001:7f8:e4::/64']}",2732.0
50190,['185.1.150.5'],[],1090,RO,"{'ipv4': ['185.1.150.0/24'], 'ipv6': ['2001:7f8:e4::/64']}",2732.0
3280,['185.1.179.3'],['2001:7f8:fc:3f::3'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
60113,"['185.1.179.2', '185.1.179.1']","['2001:7f8:fc:3f::1', '2001:7f8:fc:3f::2']",1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
38230,['185.1.179.29'],['2001:7f8:fc:3f::29'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
207740,['185.1.179.31'],['2001:7f8:fc:3f::31'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
51992,['185.1.179.11'],['2001:7f8:fc:3f:185:1:179:11'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
34927,['185.1.179.38'],['2001:7f8:fc:3f:185:1:179:38'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
213282,[],['2001:7f8:fc:3f:185:1:179:40'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
49271,['185.1.179.35'],['2001:7f8:fc:3f::35'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
59813,['185.1.179.37'],['2001:7f8:fc:3f::37'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
139589,['185.1.179.41'],['2001:7f8:fc:3f:185:1:179:41'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
212508,['185.1.179.43'],['2001:7f8:fc:3f:185:1:179:43'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
212268,['185.1.179.96'],['2001:7f8:fc:3f:185:1:179:96'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
56555,['185.1.179.59'],['2001:7f8:fc:3f:185:1:179:59'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
209334,['185.1.179.25'],['2001:7f8:fc:3f:185:1:179:25'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
209870,['185.1.179.224'],['2001:7f8:fc:3f:185:1:179:224'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
211819,['185.1.179.135'],['2001:7f8:fc:3f:185:1:179:135'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
51072,['185.1.179.5'],['2001:7f8:fc:3f::5'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
212895,['185.1.179.95'],['2001:7f8:fc:3f::95'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
39533,['185.1.179.22'],['2001:7f8:fc:3f:185:1:179:22'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
34692,['185.1.179.4'],['2001:7f8:fc:3f:185:1:179:4'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
49585,['185.1.179.17'],['2001:7f8:fc:3f::e'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
57164,['185.1.179.30'],['2001:7f8:fc:3f::30'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
147028,['185.1.179.36'],['2001:7f8:fc:3f:185:1:179:136'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
208753,['185.1.179.21'],['2001:7f8:fc:3f:185:1:179:21'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
211248,['185.1.179.97'],['2001:7f8:fc:3f:185:1:179:97'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
212568,['185.1.179.39'],['2001:7f8:fc:3f:185:1:179:39'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
213253,[],['2001:7f8:fc:3f::4e'],1227,RO,"{'ipv4': ['185.1.179.0/24'], 'ipv6': ['2001:7f8:fc:3f::/64', '2a0b:b86:ff::/64']}",3169.0
48292,['185.1.158.2'],['2001:7f8:ea::4:8292:1'],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
34388,"['185.1.158.253', '185.1.158.254']","['2001:7f8:ea::3:4388:1', '2001:7f8:ea::3:4388:2']",1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
34828,['185.1.158.28'],['2001:7f8:ea::3:4828:1'],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
200334,['185.1.158.7'],['2001:7f8:ea::20:334:1'],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
202365,['185.1.158.1'],['2001:7f8:ea::20:2365:1'],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
51559,"['185.1.158.3', '185.1.158.6']","['2001:7f8:ea::5:1559:1', '2001:7f8:ea::5:1559:2']",1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
213252,['185.1.158.13'],['2001:7f8:ea::21:3252:1'],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
207429,['185.1.158.12'],['2001:7f8:ea::20:7429:1'],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
206849,['185.1.158.11'],['2001:7f8:ea::20:6849:1'],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
48761,['185.1.158.8'],['2001:7f8:ea::4:8761:1'],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
209275,['185.1.158.5'],[],1094,TR,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",2787.0
212193,"['185.1.204.1', '185.1.204.254']",[],1344,TR,"{'ipv4': ['185.1.204.0/24'], 'ipv6': []}",3475.0
61135,['185.1.204.5'],[],1344,TR,"{'ipv4': ['185.1.204.0/24'], 'ipv6': []}",3475.0
204457,['185.1.204.4'],[],1344,TR,"{'ipv4': ['185.1.204.0/24'], 'ipv6': []}",3475.0
211814,['185.1.204.10'],[],1344,TR,"{'ipv4': ['185.1.204.0/24'], 'ipv6': []}",3475.0
208287,['185.1.204.2'],[],1344,TR,"{'ipv4': ['185.1.204.0/24'], 'ipv6': []}",3475.0
212512,['185.1.204.11'],[],1344,TR,"{'ipv4': ['185.1.204.0/24'], 'ipv6': []}",3475.0
44382,['185.1.204.154'],[],1344,TR,"{'ipv4': ['185.1.204.0/24'], 'ipv6': []}",3475.0
