ASN,prefix,size,Country,City,Latitude,Longitude,full_prefix
34984,195.142.151.0,24,Türkiye,Istanbul,41.0145,28.9533,195.142.151.0/24
34984,195.142.160.0,24,Türkiye,Izmir,38.425,27.1417,195.142.160.0/24
34984,195.142.161.0,24,Türkiye,Izmir,38.425,27.1417,195.142.161.0/24
34984,195.142.162.0,24,Türkiye,,41.0214,28.9948,195.142.162.0/24
34984,195.142.163.0,24,Türkiye,,41.0214,28.9948,195.142.163.0/24
34984,195.142.164.0,24,Türkiye,Izmir,38.4647,27.135,195.142.164.0/24
34984,195.142.165.0,24,Türkiye,Izmir,38.4647,27.135,195.142.165.0/24
34984,195.142.166.0,24,Türkiye,,41.0214,28.9948,195.142.166.0/24
34984,195.142.168.0,24,Türkiye,,41.0214,28.9948,195.142.168.0/24
34984,195.142.170.0,24,Türkiye,Istanbul,41.0145,28.9533,195.142.170.0/24
34984,195.142.171.0,24,Türkiye,Istanbul,41.0145,28.9533,195.142.171.0/24
34984,195.142.172.0,24,Türkiye,,41.0214,28.9948,195.142.172.0/24
34984,195.142.173.0,24,Türkiye,,41.0214,28.9948,195.142.173.0/24
34984,195.142.174.0,24,Türkiye,,41.0214,28.9948,195.142.174.0/24
34984,195.142.175.0,24,Türkiye,,41.0214,28.9948,195.142.175.0/24
34984,195.142.176.0,24,Türkiye,Izmir,38.425,27.1417,195.142.176.0/24
34984,195.142.177.0,24,Türkiye,Izmir,38.425,27.1417,195.142.177.0/24
34984,195.142.178.0,24,Türkiye,Izmir,38.425,27.1417,195.142.178.0/24
34984,195.142.179.0,24,Türkiye,Izmir,38.425,27.1417,195.142.179.0/24
34984,195.142.180.0,24,Türkiye,Istanbul,41.0145,28.9533,195.142.180.0/24
34984,195.142.181.0,24,Türkiye,Istanbul,41.0145,28.9533,195.142.181.0/24
34984,195.142.182.0,24,Türkiye,Istanbul,41.0145,28.9533,195.142.182.0/24
34984,195.142.183.0,24,Türkiye,Istanbul,41.0145,28.9533,195.142.183.0/24
34984,195.142.188.0,22,Türkiye,Istanbul,41.0301,28.9651,195.142.188.0/22
34984,195.142.196.0,22,Türkiye,Ankara,39.9205,32.8372,195.142.196.0/22
34984,195.142.204.0,24,Türkiye,,41.0214,28.9948,195.142.204.0/24
34984,195.142.205.0,24,Türkiye,,41.0214,28.9948,195.142.205.0/24
34984,195.142.206.0,24,Türkiye,,41.0214,28.9948,195.142.206.0/24
34984,195.142.207.0,24,Türkiye,,41.0214,28.9948,195.142.207.0/24
34984,195.142.208.0,24,Türkiye,,41.0214,28.9948,195.142.208.0/24
34984,195.142.210.0,24,Türkiye,Ankara,39.9205,32.8372,195.142.210.0/24
34984,195.142.211.0,24,Türkiye,Ankara,39.9205,32.8372,195.142.211.0/24
34984,195.142.216.0,24,Türkiye,,41.0214,28.9948,195.142.216.0/24
34984,195.142.217.0,24,Türkiye,,41.0214,28.9948,195.142.217.0/24
34984,195.142.218.0,24,Türkiye,,41.0214,28.9948,195.142.218.0/24
34984,195.142.219.0,24,Türkiye,,41.0214,28.9948,195.142.219.0/24
34984,195.142.220.0,24,Türkiye,,41.0214,28.9948,195.142.220.0/24
34984,195.142.221.0,24,Türkiye,,41.0214,28.9948,195.142.221.0/24
34984,195.142.222.0,24,Türkiye,,41.0214,28.9948,195.142.222.0/24
34984,195.142.223.0,24,Türkiye,,41.0214,28.9948,195.142.223.0/24
34984,195.142.224.0,24,Türkiye,,41.0214,28.9948,195.142.224.0/24
34984,195.142.226.0,24,Türkiye,,41.0214,28.9948,195.142.226.0/24
34984,195.142.227.0,24,Türkiye,,41.0214,28.9948,195.142.227.0/24
34984,195.142.228.0,24,Türkiye,,41.0214,28.9948,195.142.228.0/24
34984,195.142.229.0,24,Türkiye,,41.0214,28.9948,195.142.229.0/24
34984,195.142.230.0,24,Türkiye,,41.0214,28.9948,195.142.230.0/24
34984,195.142.231.0,24,Türkiye,,41.0214,28.9948,195.142.231.0/24
34984,195.142.232.0,24,Türkiye,Cordaleo,38.4767,27.0991,195.142.232.0/24
34984,195.142.233.0,24,Türkiye,Cordaleo,38.4767,27.0991,195.142.233.0/24
34984,195.142.234.0,24,Türkiye,Ankara,39.9623,32.7868,195.142.234.0/24
34984,195.142.235.0,24,Türkiye,Ankara,39.9623,32.7868,195.142.235.0/24
34984,195.142.236.0,24,Türkiye,Ankara,39.9282,32.8564,195.142.236.0/24
34984,195.142.237.0,24,Türkiye,Ankara,39.9282,32.8564,195.142.237.0/24
34984,195.142.238.0,24,Türkiye,Ankara,39.9282,32.8564,195.142.238.0/24
34984,195.142.239.0,24,Türkiye,Ankara,39.9282,32.8564,195.142.239.0/24
34984,195.142.241.0,24,Türkiye,,41.0214,28.9948,195.142.241.0/24
34984,195.142.242.0,24,Türkiye,,41.0214,28.9948,195.142.242.0/24
34984,195.142.243.0,24,Türkiye,,41.0214,28.9948,195.142.243.0/24
34984,195.142.248.0,24,Türkiye,,41.0214,28.9948,195.142.248.0/24
34984,195.142.249.0,24,Türkiye,,41.0214,28.9948,195.142.249.0/24
34984,195.142.250.0,24,Türkiye,,41.0214,28.9948,195.142.250.0/24
34984,195.142.251.0,24,Türkiye,,41.0214,28.9948,195.142.251.0/24
34984,195.142.252.0,24,Türkiye,,41.0214,28.9948,195.142.252.0/24
34984,195.142.253.0,24,Türkiye,,41.0214,28.9948,195.142.253.0/24
34984,195.142.254.0,24,Türkiye,,41.0214,28.9948,195.142.254.0/24
34984,195.142.255.0,24,Türkiye,,41.0214,28.9948,195.142.255.0/24
34984,195.155.100.0,24,Türkiye,,41.0214,28.9948,195.155.100.0/24
34984,195.155.101.0,24,Türkiye,,41.0214,28.9948,195.155.101.0/24
34984,195.155.103.0,24,Türkiye,,41.0214,28.9948,195.155.103.0/24
34984,195.155.106.0,24,Türkiye,,41.0214,28.9948,195.155.106.0/24
34984,195.155.107.0,24,Türkiye,,41.0214,28.9948,195.155.107.0/24
34984,195.155.108.0,23,Türkiye,,41.0214,28.9948,195.155.108.0/23
34984,195.155.111.0,24,Türkiye,Ankara,39.9786,32.8262,195.155.111.0/24
34984,195.155.112.0,24,Türkiye,,41.0214,28.9948,195.155.112.0/24
34984,195.155.116.0,24,Türkiye,Kayseri,38.7483,35.5301,195.155.116.0/24
34984,195.155.117.0,24,Türkiye,Kayseri,38.7483,35.5301,195.155.117.0/24
34984,195.155.118.0,24,Türkiye,,41.0214,28.9948,195.155.118.0/24
34984,195.155.121.0,24,Türkiye,Izmir,38.4767,27.0991,195.155.121.0/24
34984,195.155.123.0,24,Türkiye,,41.0214,28.9948,195.155.123.0/24
34984,195.155.124.0,24,Türkiye,,41.0214,28.9948,195.155.124.0/24
34984,195.155.125.0,24,Türkiye,,41.0214,28.9948,195.155.125.0/24
34984,195.155.126.0,24,Türkiye,,41.0214,28.9948,195.155.126.0/24
34984,195.155.160.0,22,Türkiye,Kayapinar,37.9414,40.1933,195.155.160.0/22
34984,195.155.168.0,22,Türkiye,Ankara,39.9806,32.7975,195.155.168.0/22
34984,195.155.172.0,22,Türkiye,,41.0214,28.9948,195.155.172.0/22
34984,195.155.176.0,22,Türkiye,Mersin,36.729,34.4813,195.155.176.0/22
34984,195.155.180.0,22,Türkiye,,41.0214,28.9948,195.155.180.0/22
34984,195.155.185.0,24,Türkiye,,41.0214,28.9948,195.155.185.0/24
34984,195.155.187.0,24,Türkiye,Izmir,38.425,27.1417,195.155.187.0/24
34984,195.155.188.0,22,Türkiye,Izmir,38.4767,27.0991,195.155.188.0/22
34984,195.155.192.0,22,Türkiye,,41.0214,28.9948,195.155.192.0/22
34984,195.155.196.0,22,Türkiye,,41.0214,28.9948,195.155.196.0/22
34984,195.155.204.0,22,Türkiye,Istanbul,41.0145,28.9533,195.155.204.0/22
34984,195.155.208.0,22,Türkiye,,41.0214,28.9948,195.155.208.0/22
34984,195.155.212.0,22,Türkiye,,41.0214,28.9948,195.155.212.0/22
34984,195.155.220.0,22,Türkiye,Adana,36.9483,35.3543,195.155.220.0/22
34984,195.155.224.0,24,Türkiye,,41.0214,28.9948,195.155.224.0/24
34984,195.155.226.0,24,Türkiye,,41.0214,28.9948,195.155.226.0/24
34984,195.155.227.0,24,Türkiye,,41.0214,28.9948,195.155.227.0/24
34984,195.155.228.0,22,Türkiye,Kocasinan,38.7773,35.5999,195.155.228.0/22
34984,195.155.232.0,22,Türkiye,Istanbul,40.9993,28.9361,195.155.232.0/22
34984,195.155.236.0,22,Türkiye,Istanbul,41.0247,28.9252,195.155.236.0/22
34984,195.155.240.0,22,Türkiye,Bahcesehir,41.0659,28.6832,195.155.240.0/22
34984,195.155.244.0,22,Türkiye,Istanbul,41.0642,28.923,195.155.244.0/22
34984,195.155.255.0,24,Türkiye,,41.0214,28.9948,195.155.255.0/24
34984,195.214.128.0,20,Türkiye,Istanbul,41.03,28.9601,195.214.128.0/20
34984,195.214.129.0,24,Türkiye,Istanbul,41.03,28.9601,195.214.129.0/24
34984,195.214.133.0,24,Türkiye,Istanbul,41.03,28.9601,195.214.133.0/24
34984,195.214.134.0,24,Türkiye,Istanbul,41.03,28.9601,195.214.134.0/24
34984,195.214.136.0,24,Türkiye,Istanbul,41.03,28.9601,195.214.136.0/24
34984,195.214.137.0,24,Türkiye,Istanbul,41.03,28.9601,195.214.137.0/24
34984,195.214.148.0,22,Türkiye,Cankaya,39.8959,32.863,195.214.148.0/22
34984,195.214.155.0,24,Türkiye,,41.0214,28.9948,195.214.155.0/24
34984,195.214.156.0,22,Türkiye,,41.0214,28.9948,195.214.156.0/22
34984,195.214.160.0,21,Türkiye,Cankaya,39.8959,32.863,195.214.160.0/21
34984,195.214.168.0,22,Türkiye,,41.0214,28.9948,195.214.168.0/22
34984,195.214.171.0,24,Türkiye,,41.0214,28.9948,195.214.171.0/24
34984,195.214.172.0,24,Türkiye,,41.0214,28.9948,195.214.172.0/24
34984,195.214.173.0,24,Türkiye,,41.0214,28.9948,195.214.173.0/24
34984,195.214.174.0,24,Türkiye,,41.0214,28.9948,195.214.174.0/24
34984,195.214.176.0,23,Türkiye,,41.0214,28.9948,195.214.176.0/23
34984,195.214.178.0,24,Türkiye,,41.0214,28.9948,195.214.178.0/24
34984,195.214.181.0,24,Türkiye,,41.0214,28.9948,195.214.181.0/24
34984,195.214.183.0,24,Türkiye,,41.0214,28.9948,195.214.183.0/24
34984,195.214.184.0,21,Türkiye,,41.0214,28.9948,195.214.184.0/21
34984,195.214.184.0,24,Türkiye,,41.0214,28.9948,195.214.184.0/24
34984,195.214.186.0,24,Türkiye,,41.0214,28.9948,195.214.186.0/24
34984,195.214.189.0,24,Türkiye,,41.0214,28.9948,195.214.189.0/24
34984,195.214.190.0,24,Türkiye,,41.0214,28.9948,195.214.190.0/24
34984,212.57.0.0,19,Türkiye,Mugla,37.2167,28.3674,212.57.0.0/19
34984,212.57.2.0,23,Türkiye,Istanbul,41.0145,28.9533,212.57.2.0/23
34984,212.57.4.0,24,Türkiye,Mugla,37.2167,28.3674,212.57.4.0/24
34984,212.57.6.0,24,Türkiye,Mugla,37.2167,28.3674,212.57.6.0/24
34984,212.57.8.0,24,Türkiye,Mugla,37.2167,28.3674,212.57.8.0/24
34984,212.57.9.0,24,Türkiye,Mugla,37.2167,28.3674,212.57.9.0/24
34984,212.57.11.0,24,Türkiye,Mugla,37.2167,28.3674,212.57.11.0/24
34984,212.57.12.0,22,Türkiye,Mugla,37.2167,28.3674,212.57.12.0/22
34984,212.57.16.0,22,Türkiye,Istanbul,41.0011,28.9675,212.57.16.0/22
34984,212.57.20.0,24,Türkiye,Istanbul,41.0145,28.9533,212.57.20.0/24
34984,212.57.22.0,23,Türkiye,Istanbul,41.0145,28.9533,212.57.22.0/23
34984,212.57.24.0,23,Türkiye,Istanbul,41.0011,28.9675,212.57.24.0/23
34984,212.57.26.0,24,Türkiye,Istanbul,41.0011,28.9675,212.57.26.0/24
34984,212.57.28.0,22,Türkiye,Istanbul,41.0011,28.9675,212.57.28.0/22
34984,212.252.1.0,24,Türkiye,,41.0214,28.9948,212.252.1.0/24
34984,212.252.2.0,24,Türkiye,,41.0214,28.9948,212.252.2.0/24
34984,212.252.3.0,24,Türkiye,,41.0214,28.9948,212.252.3.0/24
34984,212.252.6.0,24,Türkiye,,41.0214,28.9948,212.252.6.0/24
34984,212.252.7.0,24,Türkiye,,41.0214,28.9948,212.252.7.0/24
34984,212.252.8.0,21,Türkiye,,41.0214,28.9948,212.252.8.0/21
34984,212.252.16.0,24,Türkiye,Izmir,38.4647,27.135,212.252.16.0/24
34984,212.252.17.0,24,Türkiye,Izmir,38.4647,27.135,212.252.17.0/24
34984,212.252.21.0,24,Türkiye,,41.0214,28.9948,212.252.21.0/24
34984,212.252.22.0,24,Türkiye,Ankara,39.9205,32.8372,212.252.22.0/24
34984,212.252.23.0,24,Türkiye,Ankara,39.9205,32.8372,212.252.23.0/24
34984,212.252.30.0,24,Türkiye,,41.0214,28.9948,212.252.30.0/24
34984,212.252.32.0,24,Türkiye,,41.0214,28.9948,212.252.32.0/24
34984,212.252.34.0,24,Türkiye,Istanbul,41.0145,28.9533,212.252.34.0/24
34984,212.252.35.0,24,Türkiye,,41.0214,28.9948,212.252.35.0/24
34984,212.252.37.0,24,Türkiye,,41.0214,28.9948,212.252.37.0/24
34984,212.252.39.0,24,Türkiye,Tekirdağ,41.131,27.464,212.252.39.0/24
34984,212.252.41.0,24,Türkiye,,41.0214,28.9948,212.252.41.0/24
34984,212.252.42.0,23,Türkiye,,41.0214,28.9948,212.252.42.0/23
34984,212.252.48.0,22,Türkiye,,41.0214,28.9948,212.252.48.0/22
34984,212.252.53.0,24,Türkiye,,41.0214,28.9948,212.252.53.0/24
34984,212.252.54.0,23,Türkiye,,41.0214,28.9948,212.252.54.0/23
34984,212.252.58.0,23,Türkiye,,41.0214,28.9948,212.252.58.0/23
34984,212.252.60.0,24,Türkiye,,41.0214,28.9948,212.252.60.0/24
34984,212.252.63.0,24,Türkiye,,41.0214,28.9948,212.252.63.0/24
34984,212.252.66.0,24,Türkiye,,41.0214,28.9948,212.252.66.0/24
34984,212.252.68.0,24,Türkiye,Gerede,40.8046,32.1988,212.252.68.0/24
34984,212.252.69.0,24,Türkiye,Gerede,40.8046,32.1988,212.252.69.0/24
34984,212.252.70.0,24,Türkiye,Gerede,40.8046,32.1988,212.252.70.0/24
34984,212.252.71.0,24,Türkiye,Gerede,40.8046,32.1988,212.252.71.0/24
34984,212.252.72.0,24,Türkiye,Istanbul,41.0019,28.9645,212.252.72.0/24
34984,212.252.73.0,24,Türkiye,Istanbul,41.0019,28.9645,212.252.73.0/24
34984,212.252.76.0,24,Türkiye,,41.0214,28.9948,212.252.76.0/24
34984,212.252.77.0,24,Türkiye,,41.0214,28.9948,212.252.77.0/24
34984,212.252.78.0,24,Türkiye,,41.0214,28.9948,212.252.78.0/24
34984,212.252.79.0,24,Türkiye,,41.0214,28.9948,212.252.79.0/24
34984,212.252.80.0,24,Türkiye,Istanbul,41.0145,28.9533,212.252.80.0/24
34984,212.252.81.0,24,Türkiye,Istanbul,41.0145,28.9533,212.252.81.0/24
34984,212.252.82.0,23,Türkiye,Istanbul,41.0145,28.9533,212.252.82.0/23
34984,212.252.84.0,24,Türkiye,Kilis,36.7143,37.1123,212.252.84.0/24
34984,212.252.85.0,24,Türkiye,Kilis,36.7143,37.1123,212.252.85.0/24
34984,212.252.86.0,24,Türkiye,Kilis,36.7143,37.1123,212.252.86.0/24
34984,212.252.87.0,24,Türkiye,Kilis,36.7143,37.1123,212.252.87.0/24
34984,212.252.88.0,24,Türkiye,Sanliurfa,37.188,38.947,212.252.88.0/24
34984,212.252.89.0,24,Türkiye,Sanliurfa,37.188,38.947,212.252.89.0/24
34984,212.252.90.0,24,Türkiye,Sanliurfa,37.2062,38.8019,212.252.90.0/24
34984,212.252.91.0,24,Türkiye,Sanliurfa,37.188,38.947,212.252.91.0/24
34984,212.252.92.0,24,Türkiye,Sanliurfa,37.188,38.947,212.252.92.0/24
34984,212.252.93.0,24,Türkiye,Sanliurfa,37.188,38.947,212.252.93.0/24
34984,212.252.94.0,24,Türkiye,Sanliurfa,37.188,38.947,212.252.94.0/24
34984,212.252.95.0,24,Türkiye,Sanliurfa,37.188,38.947,212.252.95.0/24
34984,212.252.96.0,24,Türkiye,,41.0214,28.9948,212.252.96.0/24
34984,212.252.97.0,24,Türkiye,,41.0214,28.9948,212.252.97.0/24
34984,212.252.98.0,24,Türkiye,,41.0214,28.9948,212.252.98.0/24
34984,212.252.99.0,24,Türkiye,,41.0214,28.9948,212.252.99.0/24
34984,212.252.100.0,24,Türkiye,,41.0214,28.9948,212.252.100.0/24
34984,212.252.101.0,24,Türkiye,,41.0214,28.9948,212.252.101.0/24
34984,212.252.102.0,24,Türkiye,,41.0214,28.9948,212.252.102.0/24
34984,212.252.103.0,24,Türkiye,,41.0214,28.9948,212.252.103.0/24
34984,212.252.104.0,24,Türkiye,Menemen,38.6019,27.0738,212.252.104.0/24
34984,212.252.105.0,24,Türkiye,Menemen,38.6019,27.0738,212.252.105.0/24
34984,212.252.106.0,23,Türkiye,,41.0214,28.9948,212.252.106.0/23
34984,212.252.112.0,24,Türkiye,,41.0214,28.9948,212.252.112.0/24
34984,212.252.113.0,24,Türkiye,,41.0214,28.9948,212.252.113.0/24
34984,212.252.114.0,24,Türkiye,,41.0214,28.9948,212.252.114.0/24
34984,212.252.115.0,24,Türkiye,,41.0214,28.9948,212.252.115.0/24
34984,212.252.116.0,22,Türkiye,Izmir,38.46,27.16,212.252.116.0/22
34984,212.252.120.0,24,Türkiye,,41.0214,28.9948,212.252.120.0/24
34984,212.252.121.0,24,Türkiye,,41.0214,28.9948,212.252.121.0/24
34984,212.252.122.0,24,Türkiye,,41.0214,28.9948,212.252.122.0/24
34984,212.252.125.0,24,Türkiye,,41.0214,28.9948,212.252.125.0/24
34984,212.252.126.0,24,Türkiye,,41.0214,28.9948,212.252.126.0/24
34984,212.252.127.0,24,Türkiye,,41.0214,28.9948,212.252.127.0/24
34984,212.252.128.0,24,Türkiye,,41.0214,28.9948,212.252.128.0/24
34984,212.252.129.0,24,Türkiye,,41.0214,28.9948,212.252.129.0/24
34984,212.252.130.0,24,Türkiye,,41.0214,28.9948,212.252.130.0/24
34984,212.252.131.0,24,Türkiye,,41.0214,28.9948,212.252.131.0/24
34984,212.252.132.0,24,Türkiye,Eyüpsultan,41.0642,28.923,212.252.132.0/24
34984,212.252.133.0,24,Türkiye,Eyüpsultan,41.0642,28.923,212.252.133.0/24
34984,212.252.134.0,24,Türkiye,,41.0214,28.9948,212.252.134.0/24
34984,212.252.136.0,21,Türkiye,Izmir,38.46,27.16,212.252.136.0/21
34984,212.252.136.0,22,Türkiye,Izmir,38.46,27.16,212.252.136.0/22
34984,212.252.140.0,22,Türkiye,Izmir,38.3876,27.06,212.252.140.0/22
34984,212.252.144.0,20,Türkiye,Yıldırım,40.3289,29.5632,212.252.144.0/20
34984,212.252.160.0,24,Türkiye,Aydin,37.8448,27.8386,212.252.160.0/24
34984,212.252.161.0,24,Türkiye,Aydin,37.8448,27.8386,212.252.161.0/24
34984,212.252.162.0,24,Türkiye,,41.0214,28.9948,212.252.162.0/24
34984,212.252.163.0,24,Türkiye,,41.0214,28.9948,212.252.163.0/24
34984,212.252.164.0,24,Türkiye,,41.0214,28.9948,212.252.164.0/24
34984,212.252.165.0,24,Türkiye,,41.0214,28.9948,212.252.165.0/24
34984,212.252.166.0,24,Türkiye,,41.0214,28.9948,212.252.166.0/24
34984,212.252.167.0,24,Türkiye,,41.0214,28.9948,212.252.167.0/24
34984,212.252.170.0,24,Türkiye,,41.0214,28.9948,212.252.170.0/24
34984,212.252.172.0,24,Türkiye,,41.0214,28.9948,212.252.172.0/24
34984,212.252.193.0,24,Türkiye,,41.0214,28.9948,212.252.193.0/24
34984,212.252.197.0,24,Türkiye,Iğdır,39.9223,44.0576,212.252.197.0/24
34984,212.252.198.0,24,Türkiye,,41.0214,28.9948,212.252.198.0/24
34984,212.252.200.0,24,Türkiye,,41.0214,28.9948,212.252.200.0/24
34984,212.252.201.0,24,Türkiye,,41.0214,28.9948,212.252.201.0/24
34984,212.252.203.0,24,Türkiye,,41.0214,28.9948,212.252.203.0/24
34984,212.252.212.0,24,Türkiye,,41.0214,28.9948,212.252.212.0/24
34984,212.252.213.0,24,Türkiye,,41.0214,28.9948,212.252.213.0/24
34984,212.252.216.0,24,Türkiye,,41.0214,28.9948,212.252.216.0/24
34984,212.252.219.0,24,Türkiye,,41.0214,28.9948,212.252.219.0/24
34984,212.252.221.0,24,Türkiye,,41.0214,28.9948,212.252.221.0/24
34984,212.252.223.0,24,Türkiye,,41.0214,28.9948,212.252.223.0/24
34984,212.253.1.0,24,Türkiye,,41.0214,28.9948,212.253.1.0/24
34984,212.253.2.0,24,Türkiye,Şişli,41.0652,28.9898,212.253.2.0/24
34984,212.253.3.0,24,Türkiye,Şişli,41.0652,28.9898,212.253.3.0/24
34984,212.253.8.0,24,Türkiye,,41.0214,28.9948,212.253.8.0/24
34984,212.253.9.0,24,Türkiye,,41.0214,28.9948,212.253.9.0/24
34984,212.253.10.0,24,Türkiye,,41.0214,28.9948,212.253.10.0/24
34984,212.253.12.0,24,Türkiye,,41.0214,28.9948,212.253.12.0/24
34984,212.253.14.0,24,Türkiye,,41.0214,28.9948,212.253.14.0/24
34984,212.253.15.0,24,Türkiye,,41.0214,28.9948,212.253.15.0/24
34984,212.253.16.0,21,Türkiye,Köseköy,40.8341,30.1857,212.253.16.0/21
34984,212.253.24.0,21,Türkiye,Kayseri,38.7483,35.5301,212.253.24.0/21
34984,212.253.32.0,19,Türkiye,Istanbul,41.0145,28.9533,212.253.32.0/19
34984,212.253.64.0,21,Türkiye,Istanbul,41.0145,28.9533,212.253.64.0/21
34984,212.253.72.0,22,Türkiye,Istanbul,41.0145,28.9533,212.253.72.0/22
34984,212.253.76.0,23,Türkiye,Istanbul,41.0145,28.9533,212.253.76.0/23
34984,212.253.78.0,24,Türkiye,Istanbul,41.0145,28.9533,212.253.78.0/24
34984,212.253.79.0,24,Türkiye,Istanbul,41.0145,28.9533,212.253.79.0/24
34984,212.253.80.0,22,Türkiye,Istanbul,41.0145,28.9533,212.253.80.0/22
34984,212.253.84.0,23,Türkiye,Sarıyer,41.1646,29.0544,212.253.84.0/23
34984,212.253.86.0,23,Türkiye,Sarıyer,41.1646,29.0544,212.253.86.0/23
34984,212.253.88.0,22,Türkiye,Istanbul,41.0247,28.9252,212.253.88.0/22
34984,212.253.92.0,23,Türkiye,Istanbul,41.0247,28.9252,212.253.92.0/23
34984,212.253.94.0,24,Türkiye,Istanbul,41.0247,28.9252,212.253.94.0/24
34984,212.253.95.0,24,Türkiye,Istanbul,41.0247,28.9252,212.253.95.0/24
34984,212.253.104.0,24,Türkiye,,41.0214,28.9948,212.253.104.0/24
34984,212.253.105.0,24,Türkiye,,41.0214,28.9948,212.253.105.0/24
34984,212.253.106.0,24,Türkiye,Istanbul,41.0145,28.9533,212.253.106.0/24
34984,212.253.107.0,24,Türkiye,Istanbul,41.0145,28.9533,212.253.107.0/24
34984,212.253.108.0,24,Türkiye,,41.0214,28.9948,212.253.108.0/24
34984,212.253.110.0,24,Türkiye,,41.0214,28.9948,212.253.110.0/24
34984,212.253.112.0,23,Türkiye,Istanbul,41.0247,28.9252,212.253.112.0/23
34984,212.253.114.0,24,Türkiye,,41.0214,28.9948,212.253.114.0/24
34984,212.253.116.0,24,Türkiye,,41.0214,28.9948,212.253.116.0/24
34984,212.253.117.0,24,Türkiye,,41.0214,28.9948,212.253.117.0/24
34984,212.253.118.0,24,Türkiye,,41.0214,28.9948,212.253.118.0/24
34984,212.253.120.0,24,Türkiye,Adana,37.0695,35.0907,212.253.120.0/24
34984,212.253.121.0,24,Türkiye,Adana,37.0695,35.0907,212.253.121.0/24
34984,212.253.122.0,24,Türkiye,Adana,37.0695,35.0907,212.253.122.0/24
34984,212.253.123.0,24,Türkiye,Adana,37.0695,35.0907,212.253.123.0/24
34984,212.253.124.0,23,Türkiye,Istanbul,41.0394,28.9944,212.253.124.0/23
34984,212.253.126.0,24,Türkiye,,41.0214,28.9948,212.253.126.0/24
34984,212.253.129.0,24,Türkiye,,41.0214,28.9948,212.253.129.0/24
34984,212.253.130.0,23,Türkiye,Istanbul,41.0145,28.9533,212.253.130.0/23
34984,212.253.132.0,22,Türkiye,Istanbul,41.0247,28.9252,212.253.132.0/22
34984,212.253.136.0,21,Türkiye,,41.0214,28.9948,212.253.136.0/21
34984,212.253.144.0,20,Türkiye,Gaziantep,37.0492,37.424,212.253.144.0/20
34984,212.253.160.0,19,Türkiye,Adana,36.9483,35.3543,212.253.160.0/19
34984,212.253.192.0,19,Türkiye,Bornova,38.4593,27.2673,212.253.192.0/19
34984,212.253.192.0,20,Türkiye,Bornova,38.4593,27.2673,212.253.192.0/20
34984,212.253.208.0,20,Türkiye,Izmir,38.4767,27.0991,212.253.208.0/20
34984,212.253.224.0,19,Türkiye,Istanbul,41.0145,28.9533,212.253.224.0/19
34984,213.14.0.0,24,Türkiye,Istanbul,41.0557,28.9623,213.14.0.0/24
34984,213.14.1.0,24,Türkiye,Istanbul,41.0557,28.9623,213.14.1.0/24
34984,213.14.2.0,23,Türkiye,Istanbul,41.0557,28.9623,213.14.2.0/23
34984,213.14.4.0,22,Türkiye,Istanbul,41.0557,28.9623,213.14.4.0/22
34984,213.14.8.0,22,Türkiye,Istanbul,41.0551,28.9347,213.14.8.0/22
34984,213.14.12.0,24,Türkiye,Kilis,36.7143,37.1123,213.14.12.0/24
34984,213.14.14.0,24,Türkiye,Kartal,40.9053,29.2046,213.14.14.0/24
34984,213.14.15.0,24,Türkiye,Kartal,40.9053,29.2046,213.14.15.0/24
34984,213.14.16.0,24,Türkiye,,41.0214,28.9948,213.14.16.0/24
34984,213.14.17.0,24,Türkiye,,41.0214,28.9948,213.14.17.0/24
34984,213.14.18.0,24,Türkiye,Gaziantep,37.0646,37.3756,213.14.18.0/24
34984,213.14.19.0,24,Türkiye,,41.0214,28.9948,213.14.19.0/24
34984,213.14.20.0,24,Türkiye,,41.0214,28.9948,213.14.20.0/24
34984,213.14.21.0,24,Türkiye,,41.0214,28.9948,213.14.21.0/24
34984,213.14.22.0,24,Türkiye,,41.0214,28.9948,213.14.22.0/24
34984,213.14.23.0,24,Türkiye,,41.0214,28.9948,213.14.23.0/24
34984,213.14.24.0,24,Türkiye,Tekirdağ,41.0494,27.3014,213.14.24.0/24
34984,213.14.25.0,24,Türkiye,Istanbul,41.0145,28.9533,213.14.25.0/24
34984,213.14.26.0,24,Türkiye,Tekirdağ,41.0494,27.3014,213.14.26.0/24
34984,213.14.27.0,24,Türkiye,Tekirdağ,41.0494,27.3014,213.14.27.0/24
34984,213.14.28.0,24,Türkiye,Istanbul,41.0145,28.9533,213.14.28.0/24
34984,213.14.29.0,24,Türkiye,Istanbul,41.0145,28.9533,213.14.29.0/24
34984,213.14.30.0,24,Türkiye,Istanbul,41.0145,28.9533,213.14.30.0/24
34984,213.14.31.0,24,Türkiye,Istanbul,41.0145,28.9533,213.14.31.0/24
34984,213.14.32.0,24,Türkiye,,41.0214,28.9948,213.14.32.0/24
34984,213.14.33.0,24,Türkiye,,41.0214,28.9948,213.14.33.0/24
34984,213.14.34.0,24,Türkiye,,41.0214,28.9948,213.14.34.0/24
34984,213.14.39.0,24,Türkiye,,41.0214,28.9948,213.14.39.0/24
34984,213.14.40.0,22,Türkiye,,41.0214,28.9948,213.14.40.0/22
34984,213.14.40.0,24,Türkiye,,41.0214,28.9948,213.14.40.0/24
34984,213.14.41.0,24,Türkiye,,41.0214,28.9948,213.14.41.0/24
