Source_IP,Destination_Name,Destination_IP,Last_Valid_Hop,RTT,Success?,Destination_IP_responded,Destination_RTT
192.168.1.235,185.1.103.77,185.1.103.77,"(9, ['62.115.156.162'], 10)",[31.268],False,x,x
172.20.99.250,185.1.103.77,185.1.103.77,"(4, ['37.128.239.145'], 11)",[9.343666666666666],False,x,x
192.168.1.100,185.1.103.77,185.1.103.77,"(9, ['37.128.239.142'], 10)",[8.699],False,x,x
10.138.30.40,185.1.103.77,185.1.103.77,"(-1, [], 9)",[3.5226666666666673],False,x,x
172.16.0.100,185.1.103.77,185.1.103.77,"(3, ['86.104.178.173'], 10)",[1.2933333333333332],False,x,x
192.168.1.57,185.1.103.77,185.1.103.77,"(-1, [], 9)",[0.5986666666666666],False,x,x
192.168.100.67,185.1.103.77,185.1.103.77,"(-1, [], 9)",[4.729666666666667],False,x,x
10.1.5.212,185.1.103.77,185.1.103.77,"(5, ['136.255.248.202'], 12)",[9.059],False,x,x
192.168.0.115,185.1.103.77,185.1.103.77,"(2, ['136.255.248.202'], 9)",[13.045333333333332],False,x,x
192.168.100.217,185.1.103.77,185.1.103.77,"(2, ['80.86.97.149'], 9)",[1.7936666666666667],False,x,x
192.168.2.104,185.1.103.77,185.1.103.77,"(-1, [], 11)",[3.8626666666666662],False,x,x
10.2.2.20,185.1.103.77,185.1.103.77,"(-1, [], 9)",[0.4283333333333334],False,x,x
192.168.69.254,185.1.103.77,185.1.103.77,"(-1, [], 9)",[0.7633333333333333],False,x,x
10.222.192.125,185.1.103.77,185.1.103.77,"(-1, [], 10)",[0.458],False,x,x
192.168.0.4,185.1.103.77,185.1.103.77,"(-1, [], 9)",[0.519],False,x,x
194.42.102.9,185.1.103.77,185.1.103.77,"(1, ['62.115.62.249'], 2)",[1.013],False,x,x
192.168.0.55,185.1.103.77,185.1.103.77,"(-1, [], 9)",[0.4196666666666667],False,x,x
192.168.24.187,185.1.103.77,185.1.103.77,"(8, ['193.0.14.129'], 9)",[26.070333333333334],False,x,x
10.1.0.34,185.1.103.77,185.1.103.77,"(-1, [], 9)",[0.4223333333333333],False,x,x
192.168.1.12,185.1.103.77,185.1.103.77,"(-1, [], 8)",[0.758],False,x,x
192.168.1.158,185.1.103.77,185.1.103.77,"(8, ['193.0.14.129'], 9)",[27.951333333333334],False,x,x
176.52.185.126,185.1.103.77,185.1.103.77,"(5, ['136.255.248.202'], 12)",[11.501],False,x,x
192.168.253.191,185.1.103.77,185.1.103.77,"(2, ['89.40.196.49'], 9)",[1.3823333333333334],False,x,x
192.168.100.5,185.1.103.77,185.1.103.77,"(5, ['37.128.239.145'], 12)",[2.8653333333333335],False,x,x
192.168.0.192,185.1.103.77,185.1.103.77,"(4, ['136.255.248.202'], 11)",[11.999],False,x,x
10.10.0.9,185.1.103.77,185.1.103.77,"(-1, [], 15)",[1.2423333333333335],False,x,x
10.24.17.70,185.1.103.77,185.1.103.77,"(-1, [], 9)",[0.898],False,x,x
85.120.244.46,185.1.103.77,185.1.103.77,"(0, ['85.120.244.1'], 9)",[1.106],False,x,x
10.134.151.150,185.1.103.77,185.1.103.77,"(-1, [], 9)",[1.4656666666666667],False,x,x
185.214.104.93,185.1.103.77,185.1.103.77,"(1, ['89.37.126.137'], 8)",[1.2739999999999998],False,x,x
44.128.12.240,185.1.103.77,185.1.103.77,"(0, ['44.128.12.254'], 9)",[0.976],False,x,x
192.168.130.50,185.1.103.77,185.1.103.77,"(-1, [], 9)",[1.1583333333333334],False,x,x
192.168.0.171,185.1.103.77,185.1.103.77,"(6, ['136.255.248.202'], 13)",[21.558666666666667],False,x,x
185.173.16.70,185.1.103.77,185.1.103.77,"(0, ['185.173.16.65'], 7)",[1.57],False,x,x
172.31.36.10,185.1.103.77,185.1.103.77,"(5, ['136.255.248.202'], 12)",[10.853333333333333],False,x,x
192.168.1.246,185.1.103.77,185.1.103.77,"(-1, [], 10)",[1.1500000000000001],False,x,x
192.168.1.146,185.1.103.77,185.1.103.77,"(1, ['109.102.24.129'], 12)",[2.752333333333333],False,x,x
100.99.99.252,185.1.103.77,185.1.103.77,"(2, ['92.80.245.109'], 13)",[2.2846666666666664],False,x,x
192.168.0.33,185.1.103.77,185.1.103.77,"(5, ['91.186.184.33'], 6)",[6.8356666666666674],False,x,x
192.168.192.38,185.1.103.77,185.1.103.77,"(4, ['136.255.248.202'], 11)",[2.219666666666667],False,x,x
192.168.0.184,185.1.103.77,185.1.103.77,"(-1, [], 9)",[1.1796666666666666],False,x,x
194.9.92.4,185.1.103.77,185.1.103.77,"(1, ['62.115.62.249'], 2)",[1.559],False,x,x
10.10.10.54,185.1.103.77,185.1.103.77,"(4, ['136.255.248.202'], 11)",[4.810666666666666],False,x,x
185.173.16.151,185.1.103.77,185.1.103.77,"(0, ['185.173.16.130'], 7)",[0.7976666666666667],False,x,x
93.113.126.132,185.1.103.77,185.1.103.77,"(0, ['93.113.126.129'], 3)",[17.046333333333333],False,x,x
185.86.67.69,185.1.103.77,185.1.103.77,"(4, ['91.186.184.37'], 5)",[1.0205],False,x,x
192.168.3.102,185.1.103.77,185.1.103.77,"(-1, [], 10)",[],False,x,x
192.168.68.71,185.1.103.77,185.1.103.77,"(-1, [], 10)",[0.802],False,x,x
192.168.88.11,185.1.103.77,185.1.103.77,"(-1, [], 10)",[0.922],False,x,x
192.168.1.126,185.1.103.77,185.1.103.77,"(-1, [], 10)",[1.0970000000000002],False,x,x
192.168.0.197,185.1.103.77,185.1.103.77,"(-1, [], 9)",[0.8079999999999999],False,x,x
86.107.73.26,185.1.103.77,185.1.103.77,"(0, ['86.107.73.2'], 3)",[0.5766666666666667],False,x,x
91.220.63.87,185.1.103.77,185.1.103.77,"(3, ['185.1.103.6'], 10)",[1.0346666666666666],False,x,x
