Source_IP,Destination_Name,Destination_IP,Last_Valid_Hop,RTT,Success?,Destination_IP_responded,Destination_RTT
192.168.0.4,185.1.150.0,185.1.150.0,"(-1, [], 10)",[0.41333333333333333],False,x,x
192.168.68.71,185.1.150.0,185.1.150.0,"(-1, [], 11)",[1.624666666666667],False,x,x
194.42.102.9,185.1.150.0,185.1.150.0,"(3, ['184.104.177.115'], 4)",[15.340333333333334],False,x,x
192.168.0.55,185.1.150.0,185.1.150.0,"(-1, [], 10)",[0.5263333333333334],False,x,x
192.168.24.187,185.1.150.0,185.1.150.0,"(-1, [], 11)",[0.8573333333333334],False,x,x
10.1.0.34,185.1.150.0,185.1.150.0,"(-1, [], 10)",[0.6313333333333334],False,x,x
192.168.1.12,185.1.150.0,185.1.150.0,"(4, ['92.87.1.230'], 11)",[29.873],False,x,x
192.168.1.158,185.1.150.0,185.1.150.0,"(-1, [], 10)",[3.2963333333333336],False,x,x
176.52.185.126,185.1.150.0,185.1.150.0,"(10, ['212.146.120.58'], 11)",[10.004666666666665],False,x,x
192.168.253.191,185.1.150.0,185.1.150.0,"(2, ['89.40.196.49'], 11)",[0.8566666666666666],False,x,x
192.168.100.5,185.1.150.0,185.1.150.0,"(10, ['85.9.32.154'], 17)",[34.346000000000004],False,x,x
192.168.0.192,185.1.150.0,185.1.150.0,"(6, ['85.9.9.57'], 13)",[11.198],False,x,x
10.10.0.9,185.1.150.0,185.1.150.0,"(-1, [], 14)",[1.4273333333333333],False,x,x
192.168.88.11,185.1.150.0,185.1.150.0,"(-1, [], 10)",[1.2943333333333333],False,x,x
10.24.17.70,185.1.150.0,185.1.150.0,"(-1, [], 10)",[1.7626666666666668],False,x,x
85.120.244.46,185.1.150.0,185.1.150.0,"(0, ['85.120.244.1'], 5)",[1.8116666666666665],False,x,x
10.134.151.150,185.1.150.0,185.1.150.0,"(-1, [], 10)",[1.0693333333333335],False,x,x
185.214.104.93,185.1.150.0,185.1.150.0,"(4, ['184.104.177.114'], 5)",[1.6526666666666667],False,x,x
44.128.12.240,185.1.150.0,185.1.150.0,"(0, ['44.128.12.254'], 10)",[2.074333333333333],False,x,x
192.168.130.50,185.1.150.0,185.1.150.0,"(-1, [], 10)",[1.0196666666666665],False,x,x
192.168.0.171,185.1.150.0,185.1.150.0,"(9, ['85.9.9.57'], 16)",[22.258],False,x,x
192.168.1.126,185.1.150.0,185.1.150.0,"(-1, [], 11)",[1.1023333333333334],False,x,x
185.173.16.70,185.1.150.0,185.1.150.0,"(2, ['81.196.8.33'], 9)",[2.764333333333333],False,x,x
172.31.36.10,185.1.150.0,185.1.150.0,"(1, ['85.122.180.10'], 10)",[1.904],False,x,x
192.168.1.246,185.1.150.0,185.1.150.0,"(-1, [], 10)",[0.758],False,x,x
192.168.1.146,185.1.150.0,185.1.150.0,"(7, ['92.87.1.230'], 15)",[8.415333333333335],False,x,x
100.99.99.252,185.1.150.0,185.1.150.0,"(5, ['92.87.1.230'], 13)",[11.420333333333334],False,x,x
192.168.0.33,185.1.150.0,185.1.150.0,"(6, ['81.196.20.133'], 14)",[5.156333333333333],False,x,x
192.168.192.38,185.1.150.0,185.1.150.0,"(4, ['216.66.95.114'], 11)",[1.6065],False,x,x
192.168.0.184,185.1.150.0,185.1.150.0,"(-1, [], 10)",[0.8643333333333333],False,x,x
192.168.0.197,185.1.150.0,185.1.150.0,"(-1, [], 10)",[0.7280000000000001],False,x,x
194.9.92.4,185.1.150.0,185.1.150.0,"(3, ['184.104.177.114'], 4)",[1.2476666666666667],False,x,x
10.10.10.54,185.1.150.0,185.1.150.0,"(7, ['85.9.9.53'], 14)",[5.242],False,x,x
185.173.16.151,185.1.150.0,185.1.150.0,"(2, ['81.196.8.33'], 9)",[2.324],False,x,x
93.113.126.132,185.1.150.0,185.1.150.0,"(0, ['93.113.126.129'], 8)",[1.516333333333333],False,x,x
91.220.63.87,185.1.150.0,185.1.150.0,"(4, ['82.76.7.209'], 8)",[0.8566666666666668],False,x,x
185.86.67.69,185.1.150.0,185.1.150.0,"(0, ['185.86.67.65'], 8)",[0.6669999999999999],False,x,x
86.107.73.26,185.1.150.0,185.1.150.0,"(0, ['86.107.73.2'], 9)",[0.6396666666666667],False,x,x
